loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
1369,0, Not Graduate, Yes,7300000,28100000,10,673,13700000,1200000,16300000,8900000, Approved
1370,0, Graduate, No,3600000,12300000,2,300,5200000,3000000,14300000,5400000, Approved
1371,3, Graduate, Yes,4400000,10000000,8,875,5900000,5200000,11700000,4100000, Approved
1372,2, Graduate, No,3800000,11400000,6,706,1000000,4000000,12100000,2800000, Approved
1373,3, Graduate, No,2800000,10900000,2,710,600000,2400000,5600000,3600000, Approved
1374,5, Graduate, Yes,6500000,18300000,4,333,8100000,400000,21700000,7000000, Rejected
1375,2, Not Graduate, Yes,1600000,6400000,4,787,1000000,300000,5500000,1100000, Approved
1376,0, Graduate, Yes,9600000,20100000,16,427,7200000,2300000,34500000,7400000, Rejected
1377,1, Not Graduate, Yes,8100000,30900000,12,464,13600000,9800000,17900000,7500000, Rejected
1378,2, Not Graduate, Yes,6600000,22800000,8,490,6100000,10000000,18000000,6400000, Rejected
1379,2, Not Graduate, Yes,8400000,20800000,12,335,6700000,12300000,18500000,10100000, Rejected
1380,4, Graduate, No,7600000,25100000,4,671,4600000,13200000,27400000,4300000, Approved
1381,4, Not Graduate, Yes,1400000,3700000,12,621,3100000,900000,5100000,1800000, Approved
1382,4, Not Graduate, Yes,2700000,6800000,10,455,4700000,2600000,7400000,2700000, Rejected
1383,3, Graduate, No,600000,2100000,16,892,700000,400000,2400000,500000, Approved
1384,4, Graduate, No,5200000,12900000,16,819,3400000,4100000,16800000,7500000, Approved
1385,0, Not Graduate, Yes,5100000,11600000,10,308,8700000,1300000,10700000,7000000, Rejected
1386,0, Graduate, No,8500000,21000000,6,665,3600000,9600000,27500000,11300000, Approved
1387,0, Graduate, Yes,7500000,28900000,10,632,21700000,10700000,24700000,9900000, Approved
1388,2, Not Graduate, No,2000000,4300000,16,497,5100000,200000,5700000,2800000, Rejected
1389,3, Graduate, Yes,1400000,2700000,14,694,3800000,200000,3600000,1700000, Approved
1390,3, Graduate, No,8900000,19100000,6,807,2300000,16500000,29900000,10400000, Approved
1391,5, Not Graduate, Yes,9800000,27800000,6,827,2400000,14900000,32800000,9500000, Approved
1392,0, Graduate, No,5200000,19000000,14,687,11900000,500000,19400000,4400000, Approved
1393,4, Graduate, No,7400000,19400000,16,835,16400000,14200000,23500000,6500000, Approved
1394,3, Graduate, Yes,9500000,32500000,14,581,2800000,14300000,36000000,4700000, Approved
1395,4, Graduate, Yes,5600000,13000000,4,899,10500000,9100000,11400000,6400000, Approved
1396,5, Not Graduate, Yes,4400000,12300000,8,567,2400000,500000,12900000,6300000, Approved
1397,1, Not Graduate, Yes,4400000,10600000,4,360,6600000,7700000,15100000,5000000, Rejected
1398,0, Not Graduate, No,6300000,19600000,6,425,15900000,10400000,13300000,5900000, Rejected
1399,3, Not Graduate, Yes,1000000,3700000,8,725,3000000,1300000,4000000,1300000, Approved
1400,5, Graduate, Yes,6400000,15600000,8,553,14200000,2900000,20400000,8000000, Approved
1401,2, Graduate, Yes,4000000,8600000,4,847,10200000,2700000,14300000,2400000, Approved
1402,0, Not Graduate, Yes,7300000,25700000,10,666,14000000,3100000,29000000,6000000, Approved
1403,1, Not Graduate, No,8100000,25400000,6,477,4500000,13200000,23200000,4400000, Rejected
1404,4, Graduate, Yes,6800000,22100000,4,446,3700000,4600000,18900000,9200000, Approved
1405,0, Not Graduate, Yes,2600000,8200000,8,630,6000000,4900000,7500000,2000000, Approved
1406,5, Not Graduate, Yes,300000,1100000,20,613,600000,400000,700000,200000, Approved
1407,0, Graduate, Yes,7000000,22100000,14,467,10000000,6400000,26100000,5800000, Rejected
1408,0, Graduate, Yes,5400000,12900000,16,355,11200000,3100000,18200000,7400000, Rejected
1409,5, Not Graduate, Yes,7000000,24000000,14,450,10300000,5700000,21100000,4700000, Rejected
1410,2, Not Graduate, Yes,2100000,4600000,4,348,5400000,0,7400000,1400000, Rejected
1411,1, Graduate, Yes,6800000,22900000,6,576,500000,11100000,13800000,5600000, Approved
1412,4, Graduate, Yes,4000000,8400000,8,717,7400000,4900000,11900000,4000000, Approved
1413,5, Not Graduate, No,6600000,13600000,4,861,11700000,8400000,14600000,5400000, Approved
1414,4, Not Graduate, No,6000000,14900000,2,321,6900000,7700000,18000000,6500000, Rejected
1415,0, Graduate, Yes,2200000,8300000,10,585,3600000,1700000,4300000,1900000, Approved
1416,2, Graduate, No,7500000,29800000,4,392,5500000,2200000,20800000,4000000, Approved
1417,5, Not Graduate, No,7700000,20300000,12,806,21300000,13300000,18900000,9600000, Approved
1418,0, Not Graduate, No,5700000,21400000,8,340,3200000,1900000,17200000,3800000, Rejected
1419,3, Graduate, Yes,5000000,13900000,8,555,12300000,6700000,18100000,4800000, Approved
1420,5, Not Graduate, No,500000,1200000,16,499,600000,600000,1500000,200000, Rejected
1421,3, Graduate, No,8900000,21300000,10,467,18700000,2600000,31800000,8800000, Rejected
1422,1, Not Graduate, No,1700000,6600000,4,797,2800000,1900000,6100000,1300000, Approved
1423,4, Not Graduate, Yes,500000,1300000,18,762,1400000,0,1600000,300000, Approved
1424,1, Graduate, No,8400000,21800000,2,492,4000000,11000000,18200000,6600000, Rejected
1425,2, Graduate, No,1700000,5700000,10,602,4900000,2700000,4500000,1800000, Approved
1426,1, Not Graduate, Yes,6500000,18300000,10,722,11900000,8600000,19200000,4500000, Approved
1427,1, Not Graduate, No,400000,1400000,4,302,200000,100000,1500000,500000, Approved
1428,3, Not Graduate, No,5700000,12300000,6,364,7900000,11000000,20000000,5500000, Rejected
1429,0, Not Graduate, Yes,9600000,23800000,12,389,25200000,15800000,27000000,8300000, Rejected
1430,0, Graduate, No,4000000,11500000,8,434,4500000,2800000,8400000,5900000, Rejected
1431,4, Graduate, No,9400000,32200000,6,898,27600000,11800000,19500000,8600000, Approved
1432,5, Graduate, Yes,4100000,15500000,10,836,10500000,1100000,15200000,3600000, Approved
1433,3, Not Graduate, No,8700000,24800000,20,360,25300000,8700000,31100000,4300000, Rejected
1434,3, Graduate, Yes,6900000,19000000,14,348,4200000,3700000,19400000,4900000, Rejected
1435,2, Not Graduate, Yes,2300000,8100000,2,504,1800000,3100000,4600000,3100000, Approved
1436,2, Not Graduate, No,6800000,21300000,20,658,7800000,7000000,25900000,9600000, Approved
1437,1, Not Graduate, Yes,2200000,5400000,16,641,5900000,0,4800000,1200000, Approved
1438,1, Graduate, Yes,9600000,34100000,20,828,26100000,19000000,20800000,12400000, Approved
1439,2, Not Graduate, Yes,3800000,7600000,20,788,1700000,5200000,9200000,5600000, Approved
1440,5, Graduate, Yes,3800000,12000000,2,649,6200000,5300000,10300000,4200000, Approved
1441,0, Graduate, Yes,8500000,33700000,10,483,18800000,8900000,29000000,12200000, Rejected
1442,4, Not Graduate, Yes,2100000,5500000,18,349,100000,0,6600000,2000000, Rejected
1443,4, Graduate, No,400000,1500000,4,846,300000,0,1600000,600000, Approved
1444,0, Graduate, Yes,1200000,3200000,18,473,2100000,600000,2400000,1200000, Rejected
1445,3, Not Graduate, No,3600000,9800000,12,654,600000,1300000,7500000,2200000, Approved
1446,1, Graduate, No,7200000,22800000,2,551,15000000,8700000,21300000,9500000, Approved
1447,5, Graduate, No,9400000,21800000,6,850,13300000,11700000,24800000,6800000, Approved
1448,5, Graduate, No,9000000,24200000,4,646,12400000,5500000,18100000,11900000, Approved
1449,1, Not Graduate, Yes,1000000,2100000,8,793,2900000,1300000,2200000,1400000, Approved
1450,1, Graduate, No,900000,2600000,4,346,400000,700000,2900000,900000, Rejected
1451,2, Not Graduate, No,3100000,9000000,20,892,5000000,5600000,7100000,4000000, Approved
1452,1, Not Graduate, Yes,8000000,20700000,6,570,1000000,11700000,23200000,11300000, Approved
1453,4, Graduate, No,3900000,12600000,8,553,8200000,2500000,12300000,4500000, Approved
1454,2, Graduate, No,9700000,34500000,10,649,10600000,7600000,24800000,5900000, Approved
1455,4, Graduate, No,4500000,15800000,14,439,8900000,6900000,15200000,4400000, Rejected
1456,2, Not Graduate, No,6300000,18600000,14,872,9900000,11900000,16100000,7500000, Approved
1457,2, Graduate, No,4900000,18500000,8,492,12900000,5000000,10200000,5800000, Rejected
1458,5, Graduate, No,7500000,15800000,18,458,7800000,6500000,22400000,8400000, Rejected
1459,5, Not Graduate, No,5200000,13900000,4,422,7800000,4500000,12000000,7000000, Rejected
1460,3, Not Graduate, Yes,9400000,30900000,20,873,22800000,17700000,19300000,9000000, Approved
1461,3, Graduate, No,2100000,8200000,6,754,900000,2900000,4900000,1000000, Approved
1462,1, Graduate, No,7200000,15100000,8,379,2600000,8300000,21700000,8200000, Rejected
1463,5, Graduate, No,4500000,16900000,18,455,2700000,2500000,10700000,5600000, Rejected
1464,0, Graduate, No,6400000,25100000,16,628,16100000,2900000,18100000,6400000, Approved
1465,2, Graduate, No,1800000,5300000,2,679,1000000,1400000,5800000,900000, Approved
1466,1, Graduate, Yes,9300000,19000000,14,689,24000000,11500000,35100000,9000000, Approved
1467,5, Not Graduate, Yes,6500000,13800000,10,636,13000000,5500000,19400000,8100000, Approved
1468,4, Not Graduate, Yes,7000000,19800000,16,682,9300000,5300000,14500000,7300000, Approved
1469,5, Not Graduate, No,8300000,17700000,12,334,19600000,13200000,22500000,9800000, Rejected
1470,1, Not Graduate, Yes,9900000,25700000,2,340,15600000,18800000,29500000,11800000, Rejected
1471,0, Graduate, Yes,5300000,20200000,2,861,500000,800000,16500000,6200000, Approved
1472,5, Graduate, Yes,6400000,21900000,12,699,15700000,500000,17200000,3800000, Approved
1473,0, Graduate, No,9300000,27200000,8,629,4500000,14300000,26900000,5000000, Approved
1474,2, Not Graduate, No,7100000,27000000,10,430,20700000,8300000,24500000,4200000, Rejected
1475,2, Graduate, No,1900000,5200000,6,896,4300000,100000,6200000,2400000, Approved
1476,0, Not Graduate, No,1300000,3900000,16,690,3600000,1700000,4700000,800000, Approved
1477,5, Graduate, No,7500000,22800000,16,347,15100000,1200000,16100000,10700000, Rejected
1478,4, Graduate, Yes,2500000,8000000,8,464,4000000,3000000,9000000,3000000, Rejected
1479,4, Graduate, No,7500000,16200000,4,310,10800000,14300000,14900000,5800000, Rejected
1480,3, Not Graduate, No,9300000,36600000,6,431,22000000,14600000,32900000,8800000, Rejected
1481,5, Not Graduate, No,3300000,10000000,12,489,2000000,500000,7200000,2800000, Rejected
1482,4, Not Graduate, No,300000,600000,6,365,-100000,400000,600000,200000, Rejected
1483,4, Graduate, Yes,8200000,29600000,10,457,6700000,6700000,21400000,11000000, Rejected
1484,0, Not Graduate, No,3500000,11400000,16,837,3700000,2100000,10000000,2700000, Approved
1485,4, Not Graduate, Yes,6000000,13200000,6,455,7300000,5900000,16500000,7100000, Rejected
1486,0, Graduate, Yes,2700000,9700000,20,551,1300000,1300000,7100000,1600000, Approved
1487,1, Not Graduate, Yes,2100000,4200000,18,554,3400000,800000,6400000,1500000, Approved
1488,0, Not Graduate, Yes,2000000,5200000,18,400,1900000,1500000,5000000,1500000, Rejected
1489,0, Graduate, Yes,3100000,7100000,10,498,3800000,1100000,12200000,4300000, Rejected
1490,4, Graduate, Yes,3900000,14300000,20,477,1000000,4600000,9100000,2900000, Rejected
1491,4, Not Graduate, Yes,6400000,23900000,6,300,16200000,11600000,24900000,7000000, Rejected
1492,1, Graduate, No,2400000,5800000,20,384,1700000,2500000,8400000,3100000, Rejected
1493,3, Not Graduate, No,900000,2400000,16,701,700000,0,2000000,400000, Approved
1494,2, Graduate, Yes,7000000,14900000,20,495,9900000,8800000,14000000,10200000, Rejected
1495,0, Graduate, Yes,200000,600000,8,852,500000,0,400000,200000, Approved
1496,2, Not Graduate, Yes,9200000,33000000,14,874,3900000,9700000,31200000,6600000, Approved
1497,3, Not Graduate, Yes,300000,500000,6,386,800000,200000,1200000,100000, Rejected
1498,5, Graduate, No,6300000,18100000,4,590,5400000,10900000,22400000,8600000, Approved
1499,0, Graduate, Yes,2000000,6700000,8,461,4900000,2200000,7200000,2600000, Rejected
1500,4, Not Graduate, No,1900000,5600000,2,832,2700000,3300000,7100000,2400000, Approved
1501,2, Not Graduate, Yes,3300000,9600000,18,896,9900000,900000,12100000,4900000, Approved
1502,2, Not Graduate, No,2000000,4000000,14,502,4900000,1500000,5400000,1300000, Rejected
1503,3, Not Graduate, No,9200000,19500000,12,742,18300000,9900000,19500000,13700000, Approved
1504,1, Not Graduate, No,2200000,5000000,2,755,1100000,2500000,6700000,3200000, Approved
1505,1, Not Graduate, No,1900000,7100000,2,834,3900000,2300000,5800000,1400000, Approved
1506,4, Not Graduate, Yes,8000000,23200000,14,738,10900000,12100000,19900000,5400000, Approved
1507,5, Not Graduate, No,1000000,2000000,4,524,2700000,1800000,2200000,700000, Rejected
1508,5, Not Graduate, No,5300000,14600000,16,855,4200000,1600000,11200000,7400000, Approved
1509,3, Graduate, Yes,1400000,5400000,20,304,1700000,1300000,2900000,800000, Rejected
1510,2, Graduate, Yes,1600000,3800000,12,532,3200000,1400000,5400000,1100000, Rejected
1511,3, Graduate, No,7800000,28700000,4,447,7200000,9500000,20100000,11300000, Approved
1512,3, Not Graduate, Yes,8200000,28900000,10,447,4400000,14700000,29400000,6800000, Rejected
1513,4, Graduate, No,3900000,11400000,20,867,3800000,1100000,13600000,3200000, Approved
1514,1, Not Graduate, Yes,8300000,26300000,20,530,22800000,11000000,33200000,8000000, Rejected
1515,3, Not Graduate, No,5000000,13000000,10,459,2900000,3400000,18200000,7200000, Rejected
1516,5, Not Graduate, No,1400000,5300000,12,778,1600000,700000,4400000,700000, Approved
1517,4, Graduate, Yes,4100000,10400000,12,727,11900000,5900000,16400000,4400000, Approved
1518,3, Graduate, No,7400000,18500000,8,818,10400000,8800000,28000000,8400000, Approved
1519,1, Graduate, Yes,7100000,19300000,16,738,7200000,0,24300000,3600000, Approved
1520,2, Not Graduate, No,6600000,14100000,2,471,10800000,11400000,20700000,6000000, Rejected
1521,3, Not Graduate, No,2800000,10600000,4,860,5200000,4700000,6700000,2900000, Approved
1522,1, Not Graduate, Yes,1600000,4400000,4,364,2500000,700000,4300000,2400000, Rejected
1523,0, Graduate, Yes,8500000,25300000,20,557,13000000,5100000,23900000,7100000, Approved
1524,1, Not Graduate, Yes,5200000,20700000,12,612,2200000,2600000,16500000,3200000, Approved
1525,0, Graduate, No,5600000,11600000,12,466,15000000,7400000,21800000,7500000, Rejected
1526,3, Graduate, Yes,9000000,19800000,20,348,8600000,9200000,25300000,6000000, Rejected
1527,0, Graduate, Yes,700000,1800000,12,400,1500000,1100000,2200000,300000, Rejected
1528,0, Not Graduate, Yes,5200000,15400000,4,675,15300000,8800000,12800000,2900000, Approved
1529,1, Not Graduate, No,6200000,18200000,18,324,3100000,12000000,19200000,3400000, Rejected
1530,4, Graduate, No,1100000,3600000,8,693,2400000,1300000,3800000,1500000, Approved
1531,5, Graduate, Yes,3400000,9800000,8,559,3500000,2900000,8300000,2200000, Approved
1532,4, Graduate, No,1500000,4900000,16,392,1800000,1100000,3000000,2000000, Rejected
1533,2, Not Graduate, No,5800000,18600000,18,532,10900000,900000,12300000,6700000, Rejected
1534,5, Not Graduate, No,8300000,23100000,4,459,5500000,14300000,28400000,5500000, Rejected
1535,4, Graduate, No,1900000,6100000,2,462,2100000,3300000,5400000,2500000, Approved
1536,5, Graduate, Yes,1000000,2600000,8,664,900000,1200000,3500000,900000, Approved
1537,3, Not Graduate, No,7100000,27900000,8,583,8900000,7600000,19600000,6300000, Approved
1538,2, Graduate, No,3100000,7300000,14,504,3200000,0,7200000,1500000, Rejected
1539,3, Not Graduate, No,1800000,5700000,2,422,4800000,0,3700000,2300000, Approved
1540,3, Not Graduate, Yes,8400000,27000000,8,746,15000000,8400000,27000000,12500000, Approved
1541,3, Graduate, No,7400000,17500000,20,317,17700000,14000000,27000000,9500000, Rejected
1542,5, Graduate, Yes,1300000,4000000,8,407,3800000,1300000,3500000,1100000, Rejected
1543,5, Not Graduate, Yes,3100000,10900000,12,884,6100000,3700000,12300000,4100000, Approved
1544,1, Graduate, Yes,200000,400000,20,882,400000,100000,300000,0, Approved
1545,3, Graduate, No,1400000,3200000,8,753,2200000,2000000,3600000,2000000, Approved
1546,0, Not Graduate, No,6900000,23500000,2,621,7800000,7300000,23100000,9400000, Approved
1547,1, Not Graduate, No,3200000,6600000,16,534,8800000,2600000,6500000,1800000, Rejected
1548,0, Not Graduate, Yes,8600000,20000000,10,704,25400000,10000000,30800000,10300000, Approved
1549,1, Graduate, No,1600000,5400000,4,319,4200000,2200000,4200000,1600000, Approved
1550,3, Not Graduate, Yes,9900000,26700000,10,550,22200000,15900000,36800000,6600000, Approved
1551,2, Graduate, No,5500000,19000000,2,382,12500000,1000000,15200000,8100000, Approved
1552,5, Not Graduate, No,2400000,7500000,12,357,2600000,2900000,6100000,1300000, Rejected
1553,1, Not Graduate, No,9600000,26000000,16,368,18500000,16600000,29900000,8400000, Rejected
1554,2, Graduate, Yes,4600000,12600000,2,355,6300000,6900000,14800000,6500000, Rejected
1555,5, Not Graduate, No,7600000,17500000,6,510,9100000,3500000,15700000,9800000, Rejected
1556,4, Graduate, No,8500000,17800000,4,698,6700000,4300000,28600000,8000000, Approved
1557,4, Not Graduate, Yes,3100000,8200000,18,408,2900000,3800000,10800000,3100000, Rejected
1558,5, Not Graduate, Yes,5800000,14000000,14,418,3900000,10400000,15100000,6800000, Rejected
1559,0, Not Graduate, No,5700000,21300000,4,697,3000000,6800000,20000000,5500000, Approved
1560,4, Not Graduate, No,5000000,11400000,6,336,1600000,4000000,15500000,2500000, Rejected
1561,2, Not Graduate, Yes,2900000,8300000,10,693,7500000,1900000,9700000,4300000, Approved
1562,2, Not Graduate, No,6400000,23900000,18,745,14800000,4000000,16300000,7000000, Approved
1563,5, Graduate, No,6300000,22500000,18,629,300000,3900000,23100000,8000000, Approved
1564,0, Not Graduate, No,5900000,23300000,16,581,2200000,8100000,14900000,5800000, Approved
